Status,Ticket ID,Priority,Source,Topic,Agent Group,Agent Name,Created time,Expected SLA to resolve,Expected SLA to first response,First response time,SLA For first response,Resolution time,SLA For Resolution,Agent interactions,Survey results,Product group,Support Level,Country,Latitude,Longitude,Response Time Difference,Within Estimated Time,Time to Resolution (Days),Time to Resolution (Days,Estimated Time to Resolve (Minutes),Estimated Time to Resolve (Days)
In progress,3737,Low,Email,Pricing and licensing,1st line support,Bernard Beckley,2023-12-01 04:12:24,2023-12-03 04:12:24,2023-12-01 05:12:24,2023-12-01 05:11:25.657,Within SLA,0,SLA Violated,10.0,No Feedback,Custom software development,Tier 1,United Kingdom,55.378052,-3.435973,-0.9723833333333334,True,,-1.0,2880.0,2.0
In progress,3738,Low,Email,Other,1st line support,Nicola Wane,2023-12-01 10:27:24,2023-12-03 10:27:24,2023-12-01 11:27:24,2023-12-01 11:06:51.421,Within SLA,0,SLA Violated,5.0,No Feedback,Custom software development,Tier 1,Greece,39.368279,21.863141,-20.542983333333332,True,,-1.0,2880.0,2.0
Closed,3739,Medium,Email,Purchasing and invoicing,2nd line support,Heather Urry,2023-12-01 06:10:41,2023-12-03 06:10:41,2023-12-01 07:10:41,2023-12-01 06:50:05.824,Within SLA,2023-12-02 11:33:18.965,Within SLA,5.0,Good,Ready to use Software,Tier 2,Bulgaria,42.7249925,25.4833039,-20.586266666666667,True,1.2,1.2,2880.0,2.0
Open,3740,High,Chat,Product setup,2nd line support,Adolpho Messingham,2023-12-01 05:04:05,2023-12-02 05:04:05,2023-12-01 05:06:05,2023-12-01 05:06:05.000,SLA Violated,0,SLA Violated,5.50363196125908,No Feedback,Training and Consulting Services,Tier 2,Austria,47.6964719,13.3457347,0.0,True,,-1.0,1440.0,1.0
Open,3741,Low,Chat,Pricing and licensing,1st line support,Bernard Beckley,2023-12-01 22:07:45,2023-12-02 22:07:45,2023-12-01 22:09:45,2023-12-02 00:09:45.000,SLA Violated,0,SLA Violated,5.413355874894337,No Feedback,Ready to use Software,Tier 1,Austria,47.6964719,13.3457347,120.0,False,,-1.0,1440.0,1.0
Closed,3742,Medium,Email,Product setup,1st line support,Kristos Westoll,2023-12-01 08:23:02,2023-12-03 08:23:02,2023-12-01 09:23:02,2023-12-01 09:09:50.930,Within SLA,2023-12-02 20:56:45.432,Within SLA,1.0,Average,Ready to use Software,Tier 1,Austria,47.6964719,13.3457347,-13.184500000000002,True,1.5,1.5,2880.0,2.0
In progress,3743,Medium,Chat,Product setup,2nd line support,Michele Whyatt,2023-12-01 22:43:53,2023-12-02 22:43:53,2023-12-01 22:45:53,2023-12-01 22:48:41.494,SLA Violated,0,SLA Violated,6.0,No Feedback,Ready to use Software,Tier 2,Poland,52.536273,19.050639,2.8082333333333334,False,,-1.0,1440.0,1.0
Closed,3744,High,Chat,Feature request,2nd line support,Adolpho Messingham,2023-12-02 03:13:09,2023-12-03 03:13:09,2023-12-02 03:15:09,2023-12-02 03:14:10.235,Within SLA,2023-12-02 21:38:15.621,Within SLA,7.0,Excellent,Ready to use Software,Tier 2,Austria,47.6964719,13.3457347,-0.9794166666666667,True,0.8,0.8,1440.0,1.0
Closed,3745,Low,Email,Feature request,1st line support,Nicola Wane,2023-12-02 03:47:24,2023-12-04 03:47:24,2023-12-02 04:47:24,2023-12-02 03:56:47.390,Within SLA,2023-12-08 01:00:06.059,SLA Violated,3.0,Good,Ready to use Software,Tier 1,Spain,39.67337,-4.767726,-50.61016666666667,True,5.9,5.9,2880.0,2.0
Closed,3746,High,Email,Bug report,1st line support,Nicola Wane,2023-12-02 17:40:06,2023-12-04 17:40:06,2023-12-02 18:40:06,2023-12-02 18:34:08.522,Within SLA,2023-12-03 17:42:02.201,Within SLA,1.0,Poor,Custom software development,Tier 1,Republic of Ireland,53.094024,-8.019675,-5.957966666666667,True,1.0,1.0,2880.0,2.0
Closed,3752,Low,Email,Purchasing and invoicing,1st line support,Nicola Wane,2023-12-02 15:47:24,2023-12-04 15:47:24,2023-12-02 16:47:24,2023-12-02 18:53:52.647,SLA Violated,2023-12-02 20:31:13.411,Within SLA,5.0,Good,Ready to use Software,Tier 1,Greece,39.368279,21.863141,126.47745,False,0.2,0.2,2880.0,2.0
Resolved,3753,Low,Chat,Pricing and licensing,2nd line support,Michele Whyatt,2023-12-02 01:33:34,2023-12-03 01:33:34,2023-12-02 01:35:34,2023-12-02 01:34:00.309,Within SLA,2023-12-03 08:36:02.762,SLA Violated,2.0,No Feedback,Ready to use Software,Tier 2,Bulgaria,42.7249925,25.4833039,-1.5615166666666667,True,1.3,1.3,1440.0,1.0
In progress,3755,Medium,Chat,Product setup,1st line support,Sheela Cutten,2023-12-03 07:41:59,2023-12-04 07:41:59,2023-12-03 07:43:59,2023-12-03 07:43:03.640,Within SLA,0,SLA Violated,2.0,No Feedback,Custom software development,Tier 1,Italy,43.036776,12.678565,-0.9226666666666666,True,,-1.0,1440.0,1.0
Closed,3756,Low,Email,Pricing and licensing,1st line support,Sheela Cutten,2023-12-03 23:02:15,2023-12-05 23:02:15,2023-12-04 00:02:15,2023-12-03 23:42:01.151,Within SLA,2023-12-04 13:52:26.029,Within SLA,1.0,Good,Training and Consulting Services,Tier 1,Germany,51.165691,10.451526,-20.230816666666666,True,0.6,0.6,2880.0,2.0
Closed,3757,High,Chat,Pricing and licensing,1st line support,Sheela Cutten,2023-12-03 09:36:37,2023-12-04 09:36:37,2023-12-03 09:38:37,2023-12-03 09:37:44.987,Within SLA,2023-12-04 08:43:14.488,Within SLA,6.0,Good,Ready to use Software,Tier 1,France,48.864716,2.349014,-0.8668833333333333,True,1.0,1.0,1440.0,1.0
Closed,3758,Low,Chat,Training request,1st line support,Nicola Wane,2023-12-03 12:13:20,2023-12-04 12:13:20,2023-12-03 12:15:20,2023-12-03 12:13:24.976,Within SLA,2023-12-04 11:00:37.314,Within SLA,7.0,Very Poor,Training and Consulting Services,Tier 1,Czech Republic,49.8037633,15.4749126,-1.9170666666666667,True,0.9,0.9,1440.0,1.0
Resolved,3759,Low,Chat,Feature request,1st line support,Nicola Wane,2023-12-03 16:40:24,2023-12-04 16:40:24,2023-12-03 16:42:24,2023-12-03 16:41:16.539,Within SLA,2023-12-05 19:04:43.890,SLA Violated,6.0,No Feedback,Ready to use Software,Tier 1,Italy,43.036776,12.678565,-1.12435,True,2.1,2.1,1440.0,1.0
Closed,3760,Medium,Email,Pricing and licensing,1st line support,Nicola Wane,2023-12-03 08:41:50,2023-12-05 08:41:50,2023-12-03 09:41:50,2023-12-03 08:51:53.682,Within SLA,2023-12-05 22:34:02.470,SLA Violated,6.0,Good,Custom software development,Tier 1,Italy,43.036776,12.678565,-49.938633333333335,True,2.6,2.6,2880.0,2.0
Closed,3762,Low,Chat,Product setup,1st line support,Connor Danielovitch,2023-12-04 03:02:19,2023-12-05 03:02:19,2023-12-04 03:04:19,2023-12-04 03:03:24.139,Within SLA,2023-12-04 23:07:50.021,Within SLA,8.0,Excellent,Custom software development,Tier 1,Poland,52.536273,19.050639,-0.91435,True,0.8,0.8,1440.0,1.0
Resolved,3763,High,Email,Product setup,1st line support,Nicola Wane,2023-12-04 14:53:51,2023-12-06 14:53:51,2023-12-04 15:53:51,2023-12-04 15:11:04.774,Within SLA,2023-12-06 06:14:21.879,Within SLA,8.0,No Feedback,Ready to use Software,Tier 1,Germany,51.165691,10.451526,-42.77043333333334,True,1.6,1.6,2880.0,2.0
Closed,3765,Low,Email,Feature request,1st line support,Connor Danielovitch,2023-12-04 04:44:02,2023-12-06 04:44:02,2023-12-04 05:44:02,2023-12-04 04:58:41.644,Within SLA,2023-12-05 06:40:56.591,Within SLA,1.0,Average,Ready to use Software,Tier 1,Poland,52.536273,19.050639,-45.33926666666667,True,1.1,1.1,2880.0,2.0
Closed,3766,Low,Email,Pricing and licensing,1st line support,Bernard Beckley,2023-12-04 17:21:19,2023-12-06 17:21:19,2023-12-04 18:21:19,2023-12-04 18:05:55.223,Within SLA,2023-12-06 01:58:37.751,Within SLA,2.0,Excellent,Custom software development,Tier 1,Republic of Ireland,53.094024,-8.019675,-15.396283333333335,True,1.4,1.4,2880.0,2.0
Closed,3767,High,Chat,Pricing and licensing,1st line support,Nicola Wane,2023-12-04 20:25:55,2023-12-05 20:25:55,2023-12-04 20:27:55,2023-12-04 20:30:27.956,SLA Violated,2023-12-04 20:47:38.811,Within SLA,5.0,Very Poor,Training and Consulting Services,Tier 1,Austria,47.6964719,13.3457347,2.5492666666666666,False,0.0,0.0,1440.0,1.0
Closed,3770,Medium,Email,Purchasing and invoicing,1st line support,Kristos Westoll,2023-12-04 18:47:16,2023-12-06 18:47:16,2023-12-04 19:47:16,2023-12-04 19:45:57.481,Within SLA,2023-12-07 21:46:44.568,SLA Violated,3.0,Good,Other,Tier 1,France,48.864716,2.349014,-1.30865,True,3.1,3.1,2880.0,2.0
In progress,3771,Low,Chat,Other,1st line support,Kristos Westoll,2023-12-04 04:19:29,2023-12-05 04:19:29,2023-12-04 04:21:29,2023-12-04 04:19:40.678,Within SLA,0,SLA Violated,5.0,No Feedback,Ready to use Software,Tier 1,France,48.864716,2.349014,-1.8053666666666668,True,,-1.0,1440.0,1.0
Closed,3772,Low,Email,Pricing and licensing,1st line support,Connor Danielovitch,2023-12-04 07:48:05,2023-12-06 07:48:05,2023-12-04 08:48:05,2023-12-04 08:14:18.134,Within SLA,2023-12-04 21:30:05.684,Within SLA,1.0,Excellent,Custom software development,Tier 1,United Kingdom,55.378052,-3.435973,-33.7811,True,0.6,0.6,2880.0,2.0
Closed,3773,Low,Email,Bug report,1st line support,Nicola Wane,2023-12-05 09:29:27,2023-12-07 09:29:27,2023-12-05 10:29:27,2023-12-05 09:35:07.702,Within SLA,2023-12-06 06:39:56.697,Within SLA,4.0,Very Poor,Ready to use Software,Tier 1,Greece,39.368279,21.863141,-54.32163333333333,True,0.9,0.9,2880.0,2.0
Closed,3774,High,Chat,Product setup,1st line support,Connor Danielovitch,2023-12-05 20:35:11,2023-12-06 20:35:11,2023-12-05 20:37:11,2023-12-05 20:40:18.563,SLA Violated,2023-12-06 14:08:18.693,Within SLA,8.0,Excellent,Custom software development,Tier 1,Bulgaria,42.7249925,25.4833039,3.1260499999999998,False,0.7,0.7,1440.0,1.0
Closed,3775,Medium,Chat,Product setup,2nd line support,Adolpho Messingham,2023-12-05 17:34:01,2023-12-06 17:34:01,2023-12-05 17:36:01,2023-12-05 17:34:58.101,Within SLA,2023-12-06 15:53:35.586,Within SLA,6.0,Excellent,Ready to use Software,Tier 2,Italy,43.036776,12.678565,-1.0483166666666668,True,0.9,0.9,1440.0,1.0
Resolved,3776,Low,Chat,Product setup,1st line support,Nicola Wane,2023-12-05 02:07:14,2023-12-06 02:07:14,2023-12-05 02:09:14,2023-12-05 02:08:41.422,Within SLA,2023-12-10 05:19:39.229,SLA Violated,7.0,No Feedback,Custom software development,Tier 1,United Kingdom,55.378052,-3.435973,-0.5429666666666667,True,5.1,5.1,1440.0,1.0
Closed,3777,Medium,Email,Bug report,1st line support,Connor Danielovitch,2023-12-05 16:10:33,2023-12-07 16:10:33,2023-12-05 17:10:33,2023-12-05 16:28:48.999,Within SLA,2023-12-05 23:40:59.258,Within SLA,1.0,Excellent,Ready to use Software,Tier 1,Poland,52.536273,19.050639,-41.73335,True,0.3,0.3,2880.0,2.0
Closed,3778,Low,Chat,Bug report,1st line support,Nicola Wane,2023-12-05 17:19:35,2023-12-06 17:19:35,2023-12-05 17:21:35,2023-12-05 17:19:47.548,Within SLA,2023-12-06 07:59:58.332,Within SLA,2.0,Excellent,Training and Consulting Services,Tier 1,Slovenia,46.1491664,14.9860106,-1.7908666666666666,True,0.6,0.6,1440.0,1.0
Closed,3779,Medium,Email,Product setup,1st line support,Connor Danielovitch,2023-12-05 03:25:18,2023-12-07 03:25:18,2023-12-05 04:25:18,2023-12-05 03:38:24.150,Within SLA,2023-12-05 18:25:30.434,Within SLA,6.0,Excellent,Other,Tier 1,Italy,43.036776,12.678565,-46.8975,True,0.6,0.6,2880.0,2.0
Closed,3780,Low,Chat,Feature request,1st line support,Bernard Beckley,2023-12-05 16:52:36,2023-12-06 16:52:36,2023-12-05 16:54:36,2023-12-05 16:56:10.731,SLA Violated,2023-12-09 01:05:15.667,SLA Violated,6.0,Good,Ready to use Software,Tier 1,Germany,51.165691,10.451526,1.5788499999999999,False,3.3,3.3,1440.0,1.0
In progress,3781,Low,Email,Product setup,1st line support,Kristos Westoll,2023-12-05 09:49:17,2023-12-07 09:49:17,2023-12-05 10:49:17,2023-12-05 10:21:40.058,Within SLA,0,SLA Violated,1.0,No Feedback,Other,Tier 1,Italy,43.036776,12.678565,-27.6157,True,,-1.0,2880.0,2.0
Closed,3782,Medium,Email,Pricing and licensing,2nd line support,Michele Whyatt,2023-12-06 07:16:35,2023-12-08 07:16:35,2023-12-06 08:16:35,2023-12-06 08:13:10.885,Within SLA,2023-12-06 09:29:43.590,Within SLA,2.0,Poor,Custom software development,Tier 2,Czech Republic,49.8037633,15.4749126,-3.4019166666666667,True,0.1,0.1,2880.0,2.0
Closed,3783,Low,Chat,Purchasing and invoicing,1st line support,Kristos Westoll,2023-12-06 00:28:18,2023-12-07 00:28:18,2023-12-06 00:30:18,2023-12-06 00:29:15.252,Within SLA,2023-12-06 13:55:04.154,Within SLA,6.0,Excellent,Custom software development,Tier 1,Italy,43.036776,12.678565,-1.0458,True,0.6,0.6,1440.0,1.0
Closed,3784,Low,Chat,Pricing and licensing,1st line support,Sheela Cutten,2023-12-06 21:29:10,2023-12-07 21:29:10,2023-12-06 21:31:10,2023-12-06 21:29:34.151,Within SLA,2023-12-12 19:04:44.655,SLA Violated,6.0,Good,Training and Consulting Services,Tier 1,Germany,51.165691,10.451526,-1.5974833333333334,True,5.9,5.9,1440.0,1.0
Closed,3785,Low,Email,Product setup,1st line support,Sheela Cutten,2023-12-06 13:58:09,2023-12-08 13:58:09,2023-12-06 14:58:09,2023-12-06 14:24:00.201,Within SLA,2023-12-12 00:26:38.911,SLA Violated,1.0,Average,Ready to use Software,Tier 1,Germany,51.165691,10.451526,-34.14665,True,5.4,5.4,2880.0,2.0
Resolved,3786,Medium,Email,Bug report,1st line support,Sheela Cutten,2023-12-06 09:54:13,2023-12-08 09:54:13,2023-12-06 10:54:13,2023-12-06 10:51:23.070,Within SLA,2023-12-07 22:10:11.235,Within SLA,8.0,No Feedback,Ready to use Software,Tier 1,Poland,52.536273,19.050639,-2.8321666666666667,True,1.5,1.5,2880.0,2.0
Open,3787,Medium,Email,Purchasing and invoicing,1st line support,Nicola Wane,2023-12-06 03:52:38,2023-12-08 03:52:38,2023-12-06 04:52:38,2023-12-06 05:52:38.000,SLA Violated,0,SLA Violated,5.544692737430168,No Feedback,Custom software development,Tier 1,Poland,52.536273,19.050639,60.0,False,,-1.0,2880.0,2.0
Closed,3788,Medium,Email,Product setup,1st line support,Sheela Cutten,2023-12-06 17:56:14,2023-12-08 17:56:14,2023-12-06 18:56:14,2023-12-06 18:32:59.245,Within SLA,2023-12-07 22:24:48.016,Within SLA,1.0,Good,Custom software development,Tier 1,Poland,52.536273,19.050639,-23.24591666666667,True,1.2,1.2,2880.0,2.0
Resolved,3789,Low,Chat,Feature request,1st line support,Connor Danielovitch,2023-12-07 18:49:15,2023-12-08 18:49:15,2023-12-07 18:51:15,2023-12-07 18:50:56.413,Within SLA,2023-12-08 04:22:44.696,Within SLA,2.0,No Feedback,Ready to use Software,Tier 1,United Kingdom,55.378052,-3.435973,-0.30978333333333335,True,0.4,0.4,1440.0,1.0
Closed,3790,Medium,Chat,Feature request,1st line support,Connor Danielovitch,2023-12-07 22:00:48,2023-12-08 22:00:48,2023-12-07 22:02:48,2023-12-07 22:02:03.021,Within SLA,2023-12-09 15:19:39.678,SLA Violated,6.0,Average,Other,Tier 1,Bulgaria,42.7249925,25.4833039,-0.74965,True,1.7,1.7,1440.0,1.0
In progress,3791,High,Email,Pricing and licensing,1st line support,Sheela Cutten,2023-12-07 02:56:44,2023-12-09 02:56:44,2023-12-07 03:56:44,2023-12-07 03:43:39.645,Within SLA,0,SLA Violated,1.0,No Feedback,Ready to use Software,Tier 1,Austria,47.6964719,13.3457347,-13.072583333333334,True,,-1.0,2880.0,2.0
Closed,3792,Medium,Email,Bug report,1st line support,Bernard Beckley,2023-12-07 03:27:04,2023-12-09 03:27:04,2023-12-07 04:27:04,2023-12-07 04:11:17.430,Within SLA,2023-12-07 06:57:33.099,Within SLA,2.0,Good,Training and Consulting Services,Tier 1,United Kingdom,55.378052,-3.435973,-15.776166666666667,True,0.1,0.1,2880.0,2.0
Open,3793,Low,Chat,Product setup,1st line support,Sheela Cutten,2023-12-07 20:45:23,2023-12-08 20:45:23,2023-12-07 20:47:23,2023-12-07 22:47:23.000,SLA Violated,0,SLA Violated,5.413355874894337,No Feedback,Other,Tier 1,Bulgaria,42.7249925,25.4833039,120.0,False,,-1.0,1440.0,1.0
Resolved,3794,Low,Email,Pricing and licensing,1st line support,Nicola Wane,2023-12-07 01:47:33,2023-12-09 01:47:33,2023-12-07 02:47:33,2023-12-07 03:53:33.936,SLA Violated,2023-12-10 12:04:48.024,SLA Violated,2.0,No Feedback,Training and Consulting Services,Tier 1,Greece,39.368279,21.863141,66.0156,False,3.4,3.4,2880.0,2.0
Closed,3795,Medium,Chat,Pricing and licensing,1st line support,Bernard Beckley,2023-12-07 22:35:46,2023-12-08 22:35:46,2023-12-07 22:37:46,2023-12-07 22:36:38.742,Within SLA,2023-12-08 20:04:53.684,Within SLA,2.0,Poor,Other,Tier 1,France,48.864716,2.349014,-1.1209666666666667,True,0.9,0.9,1440.0,1.0
Closed,3797,Low,Email,Pricing and licensing,1st line support,Connor Danielovitch,2023-12-07 01:02:40,2023-12-09 01:02:40,2023-12-07 02:02:40,2023-12-07 01:38:44.560,Within SLA,2023-12-07 18:03:03.680,Within SLA,6.0,Excellent,Other,Tier 1,Poland,52.536273,19.050639,-23.924,True,0.7,0.7,2880.0,2.0
Closed,3798,Low,Email,Purchasing and invoicing,1st line support,Nicola Wane,2023-12-08 19:29:32,2023-12-10 19:29:32,2023-12-08 20:29:32,2023-12-08 20:24:21.138,Within SLA,2023-12-08 20:58:51.203,Within SLA,3.0,Good,Other,Tier 1,Italy,43.036776,12.678565,-5.181033333333334,True,0.1,0.1,2880.0,2.0
Resolved,3799,Medium,Chat,Purchasing and invoicing,1st line support,Bernard Beckley,2023-12-08 22:29:50,2023-12-09 22:29:50,2023-12-08 22:31:50,2023-12-08 22:29:56.931,Within SLA,2023-12-13 18:47:34.399,SLA Violated,5.0,No Feedback,Ready to use Software,Tier 1,Italy,43.036776,12.678565,-1.8844833333333333,True,4.8,4.8,1440.0,1.0
Closed,3801,Medium,Email,Pricing and licensing,2nd line support,Adolpho Messingham,2023-12-08 21:05:54,2023-12-10 21:05:54,2023-12-08 22:05:54,2023-12-08 21:51:50.339,Within SLA,2023-12-09 16:13:06.623,Within SLA,1.0,Excellent,Ready to use Software,Tier 2,Spain,39.67337,-4.767726,-14.061016666666665,True,0.8,0.8,2880.0,2.0
Closed,3802,Low,Chat,Product setup,1st line support,Kristos Westoll,2023-12-08 15:21:56,2023-12-09 15:21:56,2023-12-08 15:23:56,2023-12-08 15:23:01.133,Within SLA,2023-12-09 04:56:30.500,Within SLA,2.0,Very Poor,Custom software development,Tier 1,United Kingdom,55.378052,-3.435973,-0.91445,True,0.6,0.6,1440.0,1.0
Closed,3803,Low,Email,Pricing and licensing,2nd line support,Michele Whyatt,2023-12-08 11:28:58,2023-12-10 11:28:58,2023-12-08 12:28:58,2023-12-08 12:19:11.165,Within SLA,2023-12-09 07:19:21.969,Within SLA,3.0,Good,Ready to use Software,Tier 2,Czech Republic,49.8037633,15.4749126,-9.780583333333334,True,0.8,0.8,2880.0,2.0
Closed,3804,Low,Email,Pricing and licensing,1st line support,Bernard Beckley,2023-12-08 16:08:01,2023-12-10 16:08:01,2023-12-08 17:08:01,2023-12-08 16:16:25.450,Within SLA,2023-12-10 15:17:11.027,Within SLA,1.0,Poor,Custom software development,Tier 1,Republic of Ireland,53.094024,-8.019675,-51.5925,True,2.0,2.0,2880.0,2.0
Closed,3805,Low,Email,Product setup,2nd line support,Michele Whyatt,2023-12-08 10:42:36,2023-12-10 10:42:36,2023-12-08 11:42:36,2023-12-08 10:57:16.961,Within SLA,2023-12-08 13:25:30.102,Within SLA,2.0,Good,Ready to use Software,Tier 2,Poland,52.536273,19.050639,-45.31731666666667,True,0.1,0.1,2880.0,2.0
Closed,3806,Low,Phone,Product setup,2nd line support,Adolpho Messingham,2023-12-08 13:42:26,2023-12-10 13:42:26,2023-12-08 13:44:26,2023-12-08 13:43:25.069,Within SLA,2023-12-09 05:45:38.833,Within SLA,4.0,Good,Ready to use Software,Tier 2,United Kingdom,55.378052,-3.435973,-1.0155166666666666,True,0.7,0.7,2880.0,2.0
Closed,3812,Medium,Chat,Pricing and licensing,1st line support,Bernard Beckley,2023-12-09 18:12:30,2023-12-10 18:12:30,2023-12-09 18:14:30,2023-12-09 18:13:32.265,Within SLA,2023-12-10 13:56:24.482,Within SLA,8.0,Good,Ready to use Software,Tier 1,Greece,39.368279,21.863141,-0.9622499999999999,True,0.8,0.8,1440.0,1.0
Closed,3813,Medium,Email,Purchasing and invoicing,1st line support,Bernard Beckley,2023-12-09 02:41:17,2023-12-11 02:41:17,2023-12-09 03:41:17,2023-12-09 03:11:00.454,Within SLA,2023-12-12 17:44:36.561,SLA Violated,1.0,Average,Training and Consulting Services,Tier 1,Germany,51.165691,10.451526,-30.275766666666666,True,3.6,3.6,2880.0,2.0
Closed,3814,Medium,Email,Training request,1st line support,Nicola Wane,2023-12-09 09:47:02,2023-12-11 09:47:02,2023-12-09 10:47:02,2023-12-09 10:08:51.265,Within SLA,2023-12-10 15:18:43.428,Within SLA,3.0,Average,Training and Consulting Services,Tier 1,Germany,51.165691,10.451526,-38.178916666666666,True,1.2,1.2,2880.0,2.0
Closed,3815,Low,Chat,Other,2nd line support,Adolpho Messingham,2023-12-09 09:30:21,2023-12-10 09:30:21,2023-12-09 09:32:21,2023-12-09 09:30:25.483,Within SLA,2023-12-10 09:02:06.488,Within SLA,2.0,Excellent,Training and Consulting Services,Tier 2,Poland,52.536273,19.050639,-1.9252833333333332,True,1.0,1.0,1440.0,1.0
Resolved,3816,High,Phone,Other,1st line support,Connor Danielovitch,2023-12-09 20:53:54,2023-12-11 20:53:54,2023-12-09 20:55:54,2023-12-09 20:54:15.359,Within SLA,2023-12-11 13:25:50.972,Within SLA,1.0,No Feedback,Ready to use Software,Tier 1,Slovenia,46.1491664,14.9860106,-1.6440166666666667,True,1.7,1.7,2880.0,2.0
Closed,3817,Low,Chat,Feature request,1st line support,Sheela Cutten,2023-12-10 00:08:27,2023-12-11 00:08:27,2023-12-10 00:10:27,2023-12-10 00:08:33.541,Within SLA,2023-12-10 04:41:20.495,Within SLA,2.0,Good,Custom software development,Tier 1,United Kingdom,55.378052,-3.435973,-1.8909833333333335,True,0.2,0.2,1440.0,1.0
Open,3818,Low,Chat,Pricing and licensing,1st line support,Sheela Cutten,2023-12-10 22:40:41,2023-12-11 22:40:41,2023-12-10 22:42:41,2023-12-11 00:42:41.000,SLA Violated,0,SLA Violated,5.413355874894337,No Feedback,Custom software development,Tier 1,Italy,43.036776,12.678565,120.0,False,,-1.0,1440.0,1.0
Closed,3819,Low,Email,Training request,2nd line support,Heather Urry,2023-12-10 17:29:44,2023-12-12 17:29:44,2023-12-10 18:29:44,2023-12-10 17:40:01.594,Within SLA,2023-12-13 07:23:42.726,SLA Violated,6.0,Excellent,Training and Consulting Services,Tier 2,Italy,43.036776,12.678565,-49.70676666666667,True,2.6,2.6,2880.0,2.0
